archivo,marcador,frame,X (px),Y (px)
18,talon_derecho,1,998.31173,670.53605
18,tobillo_derecho,1,1020.49564,690.62101
18,rodilla_derecha,1,1168.73119,690.83898
18,cadera_derecha,1,1135.32017,563.77405
18,hombro_derecho,1,1123.08998,385.50891
18,punta_derecha,2,1072.11296,813.93944
18,talon_derecho,2,1050.43087,731.39926
18,tobillo_derecho,2,1083.83286,740.87593
18,rodilla_derecha,2,1218.13477,681.84762
18,cadera_derecha,2,1143.93505,564.14761
18,hombro_derecho,2,1130.4562,387.23749
18,punta_derecha,3,1202.14176,857.99317
18,talon_derecho,3,1139.92516,799.34401
18,tobillo_derecho,3,1170.07851,790.2631
18,rodilla_derecha,3,1248.33904,666.58078
18,cadera_derecha,3,1153.93902,565.44343
18,hombro_derecho,3,1137.52224,391.57105
18,punta_derecha,4,1310.761755,831.03787
18,talon_derecho,4,1270.53474,834.83363
18,tobillo_derecho,4,1289.90101,810.55586
18,rodilla_derecha,4,1260.79788,652.66102
18,cadera_derecha,4,1161.24458,563.287
18,hombro_derecho,4,1141.34422,398.62401
18,punta_derecha,5,1419.38175,804.08257
18,talon_derecho,5,1350.56442,811.0561
18,tobillo_derecho,5,1354.32129,788.42847
18,rodilla_derecha,5,1268.37513,642.24997
18,cadera_derecha,5,1161.65028,562.74762
18,hombro_derecho,5,1139.46339,408.99509
18,punta_derecha,6,1485.14866,748.9552
18,talon_derecho,6,1422.49065,792.76496
18,tobillo_derecho,6,1414.53014,762.72542
18,rodilla_derecha,6,1274.30901,637.81802
18,cadera_derecha,6,1164.55673,560.47976
18,hombro_derecho,6,1146.13026,407.7711
19,punta_derecha,0,1075.38677,638.87534
19,talon_derecho,0,1129.92416,618.53778
19,tobillo_derecho,0,1139.11926,637.93086
19,rodilla_derecha,0,1269.18926,688.94564
19,cadera_derecha,0,1260.43476,570.18052
19,hombro_derecho,0,1258.48984,405.99865
19,punta_derecha,1,1116.8541,687.24607
19,talon_derecho,1,1157.93507,640.54795
19,tobillo_derecho,1,1173.88149,664.36049
19,rodilla_derecha,1,1313.13457,688.20464
19,cadera_derecha,1,1267.49599,569.50975
19,hombro_derecho,1,1261.46324,406.48476
19,punta_derecha,2,1199.38602,772.56233
19,talon_derecho,2,1193.02734,699.89781
19,tobillo_derecho,2,1228.34221,713.13889
19,rodilla_derecha,2,1363.63083,670.82361
19,cadera_derecha,2,1282.51705,569.59524
